first name,last name,nickname,link,height(ft),weight(lb),reach(inch),stance,wins,losses,draws,belt,SLpM,Str. Acc,SApM,Str. Def,TD Avg,TD Acc.,TD Def,Sub. Avg
Joe,Solecki,,http://ufcstats.com/fighter-details/af65aa688d13eedf,"5' 9""",155 lbs.,"70.0""",Orthodox,10,2,0,0,3.62,74%,0.93,51%,3.31,62%,0%,1.3
Chris,Solomon,,http://ufcstats.com/fighter-details/324c7a749128df8d,"5' 11""",155 lbs.,--,,0,0,0,0,0.00,0%,2.80,37%,0.00,0%,33%,0.0
Joe,Son,,http://ufcstats.com/fighter-details/83b743fedde154fb,"5' 4""",236 lbs.,--,Orthodox,0,4,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Paul,Song,,http://ufcstats.com/fighter-details/9775eabcb1be1a00,--,185 lbs.,--,,2,2,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Song,Kenan,The Assassin,http://ufcstats.com/fighter-details/32490e80ddab1e5a,"6' 0""",170 lbs.,"71.0""",Orthodox,16,5,0,0,4.30,45%,4.20,56%,0.00,0%,45%,0.0
Chael,Sonnen,,http://ufcstats.com/fighter-details/48d1f690b763934c,"6' 1""",205 lbs.,"73.0""",Southpaw,29,15,1,0,3.08,43%,1.10,62%,3.81,59%,66%,0.4
Cody,Sons,,http://ufcstats.com/fighter-details/3324129f3745b300,"5' 9""",205 lbs.,--,,3,7,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jin,Soo Son,,http://ufcstats.com/fighter-details/7c9c6a884be167fe,"5' 6""",135 lbs.,"69.0""",Orthodox,9,4,0,0,5.10,36%,7.63,52%,1.50,25%,100%,0.0
Emiliano,Sordi,He-Man,http://ufcstats.com/fighter-details/4c9b84d559822830,"6' 2""",205 lbs.,--,Orthodox,16,7,0,0,4.79,50%,4.79,48%,0.00,0%,100%,8.3
Sean,Soriano,,http://ufcstats.com/fighter-details/bd5403efbaa445c0,"5' 9""",145 lbs.,--,Orthodox,10,5,0,0,3.15,61%,2.31,52%,1.27,42%,55%,0.0
Punahele,Soriano,Puna,http://ufcstats.com/fighter-details/64facb6cc564262d,"5' 11""",185 lbs.,"72.0""",Southpaw,7,0,0,0,3.99,42%,2.41,46%,3.28,80%,0%,0.0
Dmitry,Sosnovskiy,Wicked Machine,http://ufcstats.com/fighter-details/85ff1b9471d35238,"6' 3""",240 lbs.,"77.0""",Orthodox,11,0,0,0,2.95,70%,2.53,35%,3.16,66%,100%,3.2
Ben,Sosoli,Combat Wombat,http://ufcstats.com/fighter-details/326f94d6cfb1bf25,"6' 0""",265 lbs.,"72.0""",Southpaw,7,3,0,0,2.31,31%,4.30,47%,0.00,0%,0%,0.0
Krzysztof,Soszynski,The Polish Experiment,http://ufcstats.com/fighter-details/59583ff832fe9d68,"6' 1""",205 lbs.,"77.0""",Open Stance,26,12,1,0,3.37,39%,3.13,58%,0.52,25%,71%,1.0
George,Sotiropoulos,,http://ufcstats.com/fighter-details/896c322f56b8be5a,"5' 10""",155 lbs.,"71.0""",Orthodox,14,7,0,0,2.61,27%,2.52,67%,2.32,31%,53%,1.6
Greg,Soto,,http://ufcstats.com/fighter-details/9c669abd35b2522f,"5' 11""",170 lbs.,"73.0""",Orthodox,9,4,0,0,3.21,63%,2.61,52%,1.49,27%,44%,1.0
Alex,Soto,Extremo,http://ufcstats.com/fighter-details/d18dbcb0f8e2b55d,"5' 8""",135 lbs.,--,Southpaw,8,3,1,0,2.95,25%,5.02,59%,2.82,30%,0%,0.0
Joe,Soto,One Bad Mofo,http://ufcstats.com/fighter-details/a4e85a58fbce64b2,"5' 6""",135 lbs.,"65.0""",Orthodox,18,7,0,0,3.36,41%,5.37,67%,0.85,21%,70%,1.9
Mario,Soto,Dr. Mario,http://ufcstats.com/fighter-details/cac3aaa66c20bee1,"6' 0""",145 lbs.,--,,7,2,0,0,1.43,23%,5.23,42%,0.00,0%,0%,0.0
Andre,Soukhamthath,The Asian Sensation,http://ufcstats.com/fighter-details/d0e50a3d1b250708,"5' 9""",135 lbs.,"70.0""",Orthodox,13,8,0,0,2.77,44%,4.31,49%,1.25,53%,58%,0.2
Bobby,Southworth,,http://ufcstats.com/fighter-details/aee8eecfc4bfb1e7,"6' 2""",205 lbs.,--,Orthodox,10,6,0,0,0.99,39%,1.38,65%,3.98,78%,64%,1.3
Jacare,Souza,,http://ufcstats.com/fighter-details/7a703c565ccaa18f,"6' 1""",185 lbs.,"72.0""",Orthodox,26,9,0,0,2.53,46%,2.85,62%,2.55,39%,60%,1.4
Edimilson,Souza,Kevin,http://ufcstats.com/fighter-details/6c7020b859c7a3ce,"6' 0""",145 lbs.,"74.0""",Orthodox,15,5,0,0,4.65,44%,2.91,58%,0.00,0%,50%,0.0
Livinha,Souza,The Brazilian Gangsta,http://ufcstats.com/fighter-details/dab8cfbb6b1db10a,"5' 3""",115 lbs.,"63.0""",Orthodox,14,2,0,0,2.20,46%,3.02,65%,2.59,44%,40%,1.3
Mario,Souza,Coracao Valente,http://ufcstats.com/fighter-details/72782745eb47161a,"6' 3""",185 lbs.,"79.0""",Orthodox,12,1,0,0,3.40,60%,0.93,54%,0.00,0%,0%,1.0
Charon,Spain,,http://ufcstats.com/fighter-details/c278e8843b8abfec,"5' 9""",155 lbs.,--,,14,26,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Chris,Spang,The Kiss,http://ufcstats.com/fighter-details/411d012af19ecb59,"6' 2""",170 lbs.,--,Orthodox,6,3,0,0,1.83,36%,1.95,60%,0.00,0%,50%,0.9
Andreas,Spang,Sweet Swede,http://ufcstats.com/fighter-details/b9eb5b4ed07d1525,"6' 1""",185 lbs.,--,,9,3,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Ryan,Spann,Superman,http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,"6' 5""",205 lbs.,"79.0""",Orthodox,18,6,0,0,3.27,44%,3.43,46%,1.76,41%,60%,1.8
Ron,Sparks,The Monster,http://ufcstats.com/fighter-details/743fd9080892501d,"6' 5""",265 lbs.,--,,8,3,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Tommy,Speer,,http://ufcstats.com/fighter-details/1411c630ba711b64,"5' 10""",170 lbs.,"71.0""",Orthodox,21,7,0,0,2.56,51%,5.12,35%,2.02,33%,33%,0.0
Patrick,Speight,,http://ufcstats.com/fighter-details/ae4650eb56ab6a11,"6' 1""",170 lbs.,--,Orthodox,7,3,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Sean,Spencer,Black Magic,http://ufcstats.com/fighter-details/ab850a77a0fa487d,"5' 10""",170 lbs.,"74.0""",Orthodox,12,6,0,0,4.24,32%,4.02,60%,0.14,33%,68%,0.0
Felicia,Spencer,FeeNom,http://ufcstats.com/fighter-details/39d91e95949de3d9,"5' 6""",145 lbs.,"68.0""",Orthodox,8,2,0,0,3.02,45%,5.57,43%,0.64,10%,14%,0.3
Sam,Spengler,The Ram,http://ufcstats.com/fighter-details/221b2a3070c7ce3e,"5' 11""",185 lbs.,--,Orthodox,9,5,0,0,3.27,62%,3.27,54%,1.75,11%,75%,1.8
Nick,Sperling,,http://ufcstats.com/fighter-details/7d68f3bec89e08ec,--,135 lbs.,--,,3,4,0,0,1.40,25%,1.40,66%,0.00,0%,0%,0.0
Mario,Sperry,Zen Machine,http://ufcstats.com/fighter-details/5f2197acaba7d5ef,"6' 2""",205 lbs.,--,Orthodox,13,4,0,0,2.81,52%,1.53,47%,2.09,42%,71%,1.4
Eric,Spicely,Zebrinha,http://ufcstats.com/fighter-details/b9664eae2ac75262,"6' 1""",185 lbs.,"73.0""",Orthodox,12,6,0,0,3.71,45%,5.72,55%,1.31,20%,75%,1.0
Waachiim,Spiritwolf,Native Warrior,http://ufcstats.com/fighter-details/71caa995674203aa,"5' 8""",170 lbs.,--,,12,13,1,0,10.00,100%,10.00,0%,0.00,0%,0%,0.0
Daniel,Spitz,,http://ufcstats.com/fighter-details/f86cb5f25d545e0e,"6' 7""",245 lbs.,"82.0""",Orthodox,6,3,0,0,2.60,35%,5.30,46%,0.74,66%,0%,0.0
Serghei,Spivac,Polar Bear,http://ufcstats.com/fighter-details/e2f6b2769aaedd6c,"6' 3""",260 lbs.,"78.0""",Orthodox,11,2,0,0,3.15,44%,3.20,59%,3.46,56%,75%,0.4
Daniel,Spohn,Dragon,http://ufcstats.com/fighter-details/87f3bbf52e6c9dc9,"6' 4""",205 lbs.,"79.0""",Southpaw,15,6,0,0,2.42,49%,1.60,53%,0.00,0%,28%,2.5
Pete,Spratt,The Secret Weapon,http://ufcstats.com/fighter-details/c3ea8deeba00462b,"5' 9""",170 lbs.,--,Orthodox,25,23,0,0,1.63,48%,1.33,55%,0.30,100%,46%,0.3
Austin,Springer,,http://ufcstats.com/fighter-details/37cc294027f55e4d,"5' 8""",145 lbs.,"71.0""",Orthodox,12,4,0,0,3.54,57%,3.15,41%,3.37,40%,100%,0.8
Georges,St-Pierre,Rush,http://ufcstats.com/fighter-details/6506c1d34da9c013,"5' 11""",185 lbs.,"76.0""",Orthodox,26,2,0,0,3.78,53%,1.40,72%,4.16,74%,83%,1.1
Bobby,Stack,,http://ufcstats.com/fighter-details/6436029b50a9c255,"5' 9""",155 lbs.,--,Orthodox,8,3,0,0,1.00,20%,2.89,34%,7.48,45%,100%,0.0
Andreas,Stahl,Real Steel,http://ufcstats.com/fighter-details/69a400af4420cd6a,"5' 11""",170 lbs.,--,Orthodox,10,4,0,0,2.83,37%,4.74,57%,1.55,66%,80%,0.0
Ron,Stallings,The Choir Boy,http://ufcstats.com/fighter-details/6dd758d34da8d254,"6' 2""",170 lbs.,"75.0""",Southpaw,14,8,0,0,3.22,60%,3.26,51%,0.00,0%,71%,0.0
Cody,Stamann,The Spartan,http://ufcstats.com/fighter-details/bf7ad5628363eec9,"5' 6""",145 lbs.,"64.0""",Orthodox,19,3,1,0,4.14,48%,3.18,63%,3.03,46%,80%,0.0
Cristina,Stanciu,Barbie,http://ufcstats.com/fighter-details/175852708cb55776,"5' 3""",115 lbs.,--,Orthodox,5,2,0,0,2.50,50%,3.07,52%,0.85,100%,40%,1.7
Brian,Stann,All American,http://ufcstats.com/fighter-details/579fcdfcabd23a7b,"6' 1""",205 lbs.,"74.0""",Orthodox,12,6,0,0,3.28,42%,2.65,59%,0.12,12%,60%,0.3
Josh,Stansbury,The Sandman,http://ufcstats.com/fighter-details/30ea504870f8597b,"6' 2""",205 lbs.,"74.0""",Orthodox,4,8,0,0,3.22,54%,3.54,54%,0.00,0%,87%,1.0
Dion,Staring,Soldier,http://ufcstats.com/fighter-details/289a57039d742bfe,"6' 1""",235 lbs.,--,Orthodox,35,14,0,0,1.09,37%,5.00,47%,0.00,0%,33%,0.0
Lucas,Stark,,http://ufcstats.com/fighter-details/93e4754d0984c82f,--,155 lbs.,--,,1,5,0,0,1.60,25%,3.20,66%,12.00,100%,0%,0.0
Clifford,Starks,,http://ufcstats.com/fighter-details/5abf827d62f98fee,"6' 0""",185 lbs.,"78.0""",Orthodox,13,3,0,0,1.94,33%,2.49,58%,1.94,100%,60%,0.0
Kalib,Starnes,,http://ufcstats.com/fighter-details/c8136ab8aa32c974,"6' 3""",185 lbs.,"74.0""",Orthodox,17,11,1,0,2.71,48%,4.43,53%,1.46,33%,25%,0.6
Laureano,Staropoli,Pepi,http://ufcstats.com/fighter-details/a12a8314adc1c1c9,"6' 1""",170 lbs.,"71.0""",Orthodox,9,3,0,0,4.40,34%,4.58,53%,0.25,20%,57%,0.0
Damian,Stasiak,Webster,http://ufcstats.com/fighter-details/42a7e90605df3c8a,"5' 5""",135 lbs.,"70.0""",Orthodox,10,6,0,0,1.86,36%,3.10,52%,2.64,35%,43%,0.6
Adam,Steele,,http://ufcstats.com/fighter-details/16044bd8762cf794,--,170 lbs.,--,,0,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Dominique,Steele,Non-Stop Action-Packed,http://ufcstats.com/fighter-details/68c11c27d4d56572,"5' 10""",170 lbs.,"74.0""",Orthodox,14,9,0,0,2.32,49%,2.42,50%,2.95,42%,76%,0.0
Ricky,Steele,The Karate Kid,http://ufcstats.com/fighter-details/09a6ed4ee97a5606,"5' 9""",135 lbs.,"74.0""",Orthodox,6,0,0,0,4.07,70%,2.93,50%,0.00,0%,91%,0.0
Eric,Steenberg,,http://ufcstats.com/fighter-details/377bc9dc0b2745f9,--,155 lbs.,--,,5,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Steve,Steinbeiss,The Hooligan,http://ufcstats.com/fighter-details/0b5b6876c2a4723f,"6' 3""",185 lbs.,"75.0""",Orthodox,9,4,0,0,3.92,55%,1.86,49%,0.44,50%,58%,0.0
Ray,Steinbeiss,Ipswitch Cobra,http://ufcstats.com/fighter-details/6000b5ae6c462142,"5' 11""",170 lbs.,--,Orthodox,14,7,0,0,0.00,0%,0.00,100%,0.00,0%,0%,0.0
Dmitri,Stepanov,,http://ufcstats.com/fighter-details/738acab0c6934dd8,"6' 3""",217 lbs.,--,Orthodox,0,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jeremy,Stephens,Lil' Heathen,http://ufcstats.com/fighter-details/18968f97ad34f15c,"5' 9""",145 lbs.,"71.0""",Orthodox,28,18,0,0,3.18,40%,3.06,58%,1.16,38%,65%,0.4
Aljamain,Sterling,Funk Master,http://ufcstats.com/fighter-details/cb696ebfb6598724,"5' 7""",135 lbs.,"71.0""",Orthodox,19,3,0,0,4.82,50%,1.94,66%,1.89,29%,51%,1.0
Marc,Stevens,,http://ufcstats.com/fighter-details/310c4d4b2b32796b,"5' 9""",155 lbs.,--,,21,10,0,0,0.45,26%,1.79,46%,0.00,0%,0%,0.0
Joe,Stevenson,Daddy,http://ufcstats.com/fighter-details/79899ecf62020f6d,"5' 7""",145 lbs.,"70.0""",Orthodox,33,16,0,0,2.05,44%,2.44,60%,2.75,44%,39%,2.2
Maia,Stevenson,,http://ufcstats.com/fighter-details/2fee10d5cf86bfca,"5' 4""",115 lbs.,"62.0""",Orthodox,6,5,0,0,1.57,54%,3.13,33%,3.91,100%,50%,0.0
Luke,Stewart,,http://ufcstats.com/fighter-details/27b1a406ac171b19,"5' 11""",170 lbs.,--,Orthodox,6,3,0,0,3.75,56%,2.34,53%,3.75,33%,50%,1.9
Darren,Stewart,The Dentist,http://ufcstats.com/fighter-details/a17ad5a5048e8c3f,"6' 0""",185 lbs.,"74.0""",Orthodox,12,6,0,0,3.08,44%,2.82,52%,1.56,40%,66%,0.1
Kyle,Stewart,Gunz Up,http://ufcstats.com/fighter-details/bb61823f76361297,"6' 0""",170 lbs.,"76.0""",Orthodox,11,3,0,0,1.41,35%,2.42,43%,1.32,20%,60%,0.0
Alex,Stiebling,The Brazilian Killa,http://ufcstats.com/fighter-details/df5a77121ba84a5d,"6' 2""",205 lbs.,--,Southpaw,19,11,1,0,1.77,42%,1.45,52%,0.35,66%,66%,0.7
Tyler,Stinson,The Evolution,http://ufcstats.com/fighter-details/2cf520143e76cd2e,"6' 3""",170 lbs.,--,,30,10,0,0,2.80,23%,4.60,56%,0.50,100%,0%,0.5
Dan,Stittgen,The Anvil,http://ufcstats.com/fighter-details/cc3147b49c7d7d92,"6' 1""",170 lbs.,--,Orthodox,12,5,0,0,2.97,46%,4.42,37%,0.78,100%,100%,0.0
Lazar,Stojadinovic,The Bronx Bomber,http://ufcstats.com/fighter-details/4d25497994da569c,"5' 7""",145 lbs.,"68.0""",Southpaw,12,5,0,0,1.82,29%,1.97,59%,0.00,0%,0%,0.0
Denis,Stojnic,,http://ufcstats.com/fighter-details/a421465acbe59c77,"6' 0""",245 lbs.,--,Orthodox,13,3,0,0,1.51,23%,6.06,36%,0.00,0%,80%,1.0
Julija,Stoliarenko,,http://ufcstats.com/fighter-details/a78a87d8c2bbb1cb,"5' 7""",135 lbs.,"66.0""",,9,5,1,0,2.10,34%,3.87,50%,0.00,0%,66%,0.5
Dustin,Stoltzfus,,http://ufcstats.com/fighter-details/71505842fb6455c3,"6' 0""",185 lbs.,"75.0""",Orthodox,13,2,0,0,2.48,57%,3.93,48%,0.78,12%,62%,0.8
Niklas,Stolze,Green Mask,http://ufcstats.com/fighter-details/62f7097c04311193,"6' 1""",170 lbs.,"74.0""",Switch,12,4,0,0,2.00,41%,1.93,56%,1.00,100%,66%,0.0
Ken,Stone,,http://ufcstats.com/fighter-details/fbf0947399d14323,"5' 8""",135 lbs.,"71.0""",Southpaw,11,4,0,0,3.85,49%,2.90,48%,1.24,33%,60%,0.6
Ryan,Stonitsch,,http://ufcstats.com/fighter-details/8d477c3fbe001f9d,"5' 9""",170 lbs.,--,Southpaw,8,1,0,0,2.53,36%,2.53,71%,0.00,0%,0%,0.0
George,Stork,,http://ufcstats.com/fighter-details/61dd409cb40d1a55,"5' 10""",185 lbs.,--,,7,9,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Rick,Story,The Horror,http://ufcstats.com/fighter-details/5b5307450405abf0,"5' 9""",170 lbs.,"71.0""",Southpaw,19,9,0,0,3.80,41%,2.17,62%,2.53,48%,63%,0.9
Darko,Stosic,,http://ufcstats.com/fighter-details/025f0b1b58fbad01,"6' 0""",205 lbs.,"76.0""",Orthodox,13,4,0,0,2.61,45%,4.04,58%,3.42,50%,83%,0.0
Greg,Stott,Ranger,http://ufcstats.com/fighter-details/91181b29be041f1c,"5' 7""",220 lbs.,--,Southpaw,0,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Curtis,Stout,,http://ufcstats.com/fighter-details/e09dbbd5fe3f0fe2,"6' 1""",185 lbs.,--,Southpaw,11,12,1,0,0.69,67%,3.20,29%,0.00,0%,20%,0.0
Sam,Stout,Hands of Stone,http://ufcstats.com/fighter-details/501b07aec9b8fc2d,"5' 9""",155 lbs.,"70.0""",Orthodox,20,12,1,0,4.17,28%,4.08,57%,0.63,38%,77%,0.1
Tim,Stout,,http://ufcstats.com/fighter-details/e1a4568fec1fc24f,"5' 11""",185 lbs.,--,,12,10,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Gennaro,Strangis,,http://ufcstats.com/fighter-details/495add4fbede0a44,--,--,--,,0,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Dave,Strasser,,http://ufcstats.com/fighter-details/980b4e712489098e,"5' 10""",170 lbs.,--,Orthodox,25,8,0,0,3.04,45%,1.88,59%,0.72,33%,33%,0.0
Daniel,Straus,,http://ufcstats.com/fighter-details/15347cd4cdf01b03,"5' 7""",145 lbs.,"71.0""",,24,7,0,0,4.76,43%,2.99,57%,0.84,15%,81%,1.1
Gerald,Strebendt,The Finishing Machine,http://ufcstats.com/fighter-details/04f9fe830cf13482,"5' 9""",155 lbs.,--,Orthodox,9,7,0,0,0.00,0%,4.00,38%,0.00,0%,0%,16.4
Sean,Strickland,Tarzan,http://ufcstats.com/fighter-details/0d8011111be000b2,"6' 1""",185 lbs.,"76.0""",Orthodox,22,3,0,0,5.09,38%,3.77,66%,1.26,60%,81%,0.4
Mark,Striegl,Mugen,http://ufcstats.com/fighter-details/ef1182eb28c17d4e,"5' 8""",135 lbs.,"70.0""",Southpaw,18,3,0,0,3.53,42%,21.18,25%,0.00,0%,0%,0.0
Hans,Stringer,,http://ufcstats.com/fighter-details/523f6ad11dbe9b53,"6' 3""",205 lbs.,--,Orthodox,22,8,3,0,3.16,61%,2.84,41%,2.40,36%,62%,0.0
Stefan,Struve,Skyscraper,http://ufcstats.com/fighter-details/ebc1f40e00e0c481,"6' 11""",265 lbs.,"84.0""",Orthodox,33,13,0,0,3.12,47%,4.04,46%,0.56,46%,55%,1.7
Josh,Stuart,,http://ufcstats.com/fighter-details/601cf40c09090853,"5' 9""",160 lbs.,--,,1,4,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Mike,Stumpf,,http://ufcstats.com/fighter-details/c0c36a5b3d5bbdd5,"5' 10""",170 lbs.,--,,11,4,0,0,3.34,43%,8.85,47%,1.59,25%,33%,0.8
Kyle,Sturgeon,,http://ufcstats.com/fighter-details/d30415ec5e8783cd,"6' 3""",225 lbs.,--,Switch,0,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Tatiana,Suarez,,http://ufcstats.com/fighter-details/b08012bbe542592a,"5' 5""",115 lbs.,"66.0""",Southpaw,9,0,0,0,4.82,65%,1.45,48%,6.47,62%,100%,0.6
Masanori,Suda,,http://ufcstats.com/fighter-details/3a7513372f79c8c8,"5' 9""",183 lbs.,--,Orthodox,22,11,3,0,1.80,50%,1.20,63%,0.00,0%,60%,0.0
Genki,Sudo,Neo-Samurai,http://ufcstats.com/fighter-details/99dd0147dc4ef80c,"5' 9""",155 lbs.,--,Orthodox,15,4,2,0,1.55,39%,2.23,33%,3.58,60%,50%,4.2
Daisuke,Sugie,Amazon,http://ufcstats.com/fighter-details/8215e4fe24e8e81b,"5' 6""",160 lbs.,--,Orthodox,10,8,1,0,0.00,0%,0.22,80%,3.27,50%,0%,3.3
Takashi,Sugiura,,http://ufcstats.com/fighter-details/06c60fc2c8dcd7bd,"5' 11""",225 lbs.,--,Southpaw,1,3,0,0,1.37,40%,2.08,53%,1.33,66%,0%,0.0
Naho,Sugiyuma,Sugi Rock,http://ufcstats.com/fighter-details/b205d4f2ff44bc89,"5' 1""",105 lbs.,--,,12,5,0,0,2.59,48%,2.45,71%,2.05,100%,66%,0.0
George,Sullivan,The Silencer,http://ufcstats.com/fighter-details/6c7e25571490aa3b,"6' 0""",170 lbs.,"73.0""",Orthodox,17,7,0,0,3.53,39%,2.42,57%,1.37,20%,38%,0.7
Amar,Suloev,,http://ufcstats.com/fighter-details/7aa88401f93ce836,"5' 9""",183 lbs.,--,Orthodox,24,7,0,0,1.98,37%,2.19,70%,0.27,100%,88%,0.3
Magomed,Sultanakhmedov,,http://ufcstats.com/fighter-details/fe1fdc6be470f773,"6' 2""",185 lbs.,--,Southpaw,18,6,0,0,0.00,0%,2.40,42%,9.00,100%,0%,9.0
Justin,Sumter,,http://ufcstats.com/fighter-details/31f9a1f56cbb6ac5,"6' 2""",185 lbs.,"80.0""",Southpaw,7,3,0,0,2.68,48%,7.64,34%,2.87,100%,0%,0.0
Aji,Susilo,,http://ufcstats.com/fighter-details/22af3546bd967280,"5' 10""",155 lbs.,--,,6,4,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jason,Suttie,Nobunaga,http://ufcstats.com/fighter-details/cc5834a495d1ea08,"6' 0""",210 lbs.,--,Orthodox,0,1,0,0,2.07,83%,4.97,36%,0.00,0%,0%,0.0
Joel,Sutton,,http://ufcstats.com/fighter-details/a6a9ab5a824e8f66,"5' 11""",205 lbs.,--,Orthodox,2,4,1,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Chad,Sutton,,http://ufcstats.com/fighter-details/556347e2b0e33979,"6' 1""",185 lbs.,--,,2,2,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Martin,Svensson,,http://ufcstats.com/fighter-details/bcad7223af3c19da,"6' 1""",155 lbs.,--,,15,6,0,0,2.02,38%,5.91,38%,0.00,0%,0%,0.0
Daniel,Swain,,http://ufcstats.com/fighter-details/cc39185f2d7d89e4,"5' 9""",145 lbs.,"70.0""",Orthodox,20,10,1,0,0.80,44%,3.20,40%,0.00,0%,0%,6.0
Cub,Swanson,,http://ufcstats.com/fighter-details/d247691a6c0e9034,"5' 8""",145 lbs.,"70.0""",Orthodox,27,11,0,0,4.64,50%,3.64,60%,1.09,51%,60%,0.5
Mike,Swick,Quick,http://ufcstats.com/fighter-details/9fe85152f351e737,"6' 1""",170 lbs.,"77.0""",Orthodox,15,6,0,0,2.36,37%,2.29,54%,1.06,50%,61%,0.6
Floyd,Sword,,http://ufcstats.com/fighter-details/5330fe7e4c3af81c,"6' 0""",185 lbs.,--,Orthodox,12,3,0,0,0.78,42%,1.57,40%,0.00,0%,33%,0.0
Bentley,Syler,Bolivia,http://ufcstats.com/fighter-details/abd2109bc4cb0291,"5' 4""",125 lbs.,--,Orthodox,5,1,0,0,1.30,18%,1.73,79%,0.00,0%,75%,0.0
Kevin,Syler,El Nino Bala,http://ufcstats.com/fighter-details/9094a881a7513de3,"5' 9""",155 lbs.,"71.0""",Switch,10,1,0,0,5.60,69%,4.03,48%,1.00,40%,77%,2.0
Leo,Sylvest,Lethal,http://ufcstats.com/fighter-details/58a36b4ccf5dc30e,"5' 11""",205 lbs.,--,Orthodox,10,16,0,0,0.00,0%,6.58,27%,0.00,0%,0%,0.0
Tony,Sylvester,,http://ufcstats.com/fighter-details/87b7df65c30008c4,"6' 1""",225 lbs.,--,Southpaw,11,3,0,0,0.00,0%,10.12,12%,0.00,0%,0%,0.0
Tim,Sylvia,The Maine-iac,http://ufcstats.com/fighter-details/2a542ee8a8b83559,"6' 8""",265 lbs.,"80.0""",Orthodox,31,10,0,0,4.23,41%,2.61,61%,0.11,100%,75%,0.1
Osamu,Tachihikari,,http://ufcstats.com/fighter-details/e7bc606d269896aa,"6' 5""",300 lbs.,--,Orthodox,0,4,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Amber,Tackett,,http://ufcstats.com/fighter-details/bb01bc3c57f39b04,--,115 lbs.,--,,1,3,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Eugenio,Tadeu,,http://ufcstats.com/fighter-details/f70144caea5c4c80,"5' 8""",160 lbs.,--,Orthodox,2,3,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Justin,Tafa,Bad Man,http://ufcstats.com/fighter-details/e13abac8089a801a,"6' 0""",264 lbs.,"74.0""",Southpaw,4,1,0,0,3.86,66%,2.65,52%,0.00,0%,0%,0.0
Khalid,Taha,The Warrior,http://ufcstats.com/fighter-details/b4537562f88ac582,"5' 5""",135 lbs.,"69.0""",Orthodox,13,3,0,0,2.86,35%,4.26,43%,0.00,0%,61%,0.3
Joe,Taimanglo,The Juggernaut,http://ufcstats.com/fighter-details/9bf126927843e184,"5' 4""",135 lbs.,--,,23,7,1,0,4.18,42%,4.55,59%,5.45,40%,100%,1.4
Mairbek,Taisumov,Beckan,http://ufcstats.com/fighter-details/8f5c8850b2484173,"5' 9""",155 lbs.,"73.0""",Orthodox,27,6,0,0,2.98,39%,3.03,64%,1.34,63%,88%,0.0
Nobuhiko,Takada,,http://ufcstats.com/fighter-details/a25b71fe5e31fa97,"6' 0""",220 lbs.,--,Southpaw,2,6,2,0,0.31,24%,1.92,39%,1.15,20%,0%,0.0
Yoshiki,Takahashi,Kazuo,http://ufcstats.com/fighter-details/6420efac0578988b,"5' 11""",199 lbs.,--,Southpaw,30,27,3,0,2.26,51%,6.47,44%,0.00,0%,66%,2.3
Yoko,Takahashi,,http://ufcstats.com/fighter-details/01f86e2d604e2f3c,"5' 8""",150 lbs.,--,,15,12,2,0,5.11,54%,8.78,48%,0.00,0%,0%,0.0
Daiju,Takase,,http://ufcstats.com/fighter-details/4f74c8be51db8a37,"6' 0""",170 lbs.,--,Southpaw,12,15,2,0,0.49,30%,1.64,47%,0.84,17%,21%,1.2
Hiroyuki,Takaya,Streetfight Bancho,http://ufcstats.com/fighter-details/0d16bdb7d32e88e9,"5' 6""",139 lbs.,--,Orthodox,21,14,2,0,3.18,33%,3.16,60%,0.90,45%,66%,0.0
Yoshihiro,Takayama,,http://ufcstats.com/fighter-details/d856a0080ac09ed7,"6' 5""",280 lbs.,--,Orthodox,1,4,0,0,3.40,54%,5.69,29%,0.67,33%,55%,0.0
Makoto,Takimoto,,http://ufcstats.com/fighter-details/a7724f51e32e763e,"5' 7""",205 lbs.,--,Southpaw,6,5,0,0,1.37,39%,1.71,55%,1.48,50%,25%,1.1
